leaf_id,node_id,depth,x1_k,x1_d,x2_k,x2_d,x3_k,x3_d,y1_k,y1_d,y2_k,y2_d,y3_k,y3_d,w0,w1,w2,w3,w4
210,428,13,1,2,1,2,5,3,0,2,1,2,0,2,1089324877153232,2253631871517599,-4503599627370496,1921454003074892,-2274332111696646
211,433,15,2,3,2,3,4,3,1,2,0,2,0,2,3504484628716264,-3096490137828817,-3278375761542030,4503599627370496,2556708426025173
212,435,16,2,3,3,3,4,3,1,2,0,2,0,3,-497894075371331,-875247195020951,-4503599627370496,878179209434490,799713229522384
213,437,17,2,3,3,3,4,3,1,2,0,3,1,3,2034729105276466,-975755461959676,-4046822576280126,252906684027165,4503599627370496
214,439,18,2,3,3,3,4,3,2,3,1,3,1,3,1241007676922956,-3299033159068535,-4503599627370496,-822436089054719,-1209378635475702
215,440,18,2,3,3,3,4,3,3,3,1,3,1,3,-936986884313590,-2192263106091028,-4503599627370496,417310800198392,681585788707951
216,442,15,3,3,2,3,4,3,1,2,0,2,0,2,260350209822767,-2251799813685248,-1532502638481977,-1602317271555091,822263112968906
217,443,15,3,3,3,3,4,3,1,2,0,2,0,2,556077171325719,-3645522463217657,-4503599627370496,-3533659246837832,2322274453478880
218,444,13,1,2,1,2,5,3,1,2,0,2,0,2,0,0,-1,0,0
219,446,13,1,2,1,2,4,3,1,2,1,2,0,2,-89182489554169,-1184642365951320,-1283143979855240,1516269543740870,-4503599627370496
220,448,14,1,2,1,2,5,3,1,2,1,2,0,3,-2111841285184494,1120446212253452,-4503599627370496,2774153706488036,-1460958981117605
221,450,15,1,2,2,3,5,3,1,2,1,2,1,3,-615195278658877,796973047819448,-3409412702171861,3431684991501870,-4503599627370496
222,452,16,1,2,3,3,5,3,1,2,2,3,1,3,-483769940950677,1583248841907865,-3984763144487548,1715886449536571,-4503599627370496
223,454,17,2,3,3,3,5,3,1,2,3,3,1,3,-2386441502691105,684332148337543,-1885288173315564,4503599627370496,-3901319348656138
224,455,17,3,3,3,3,5,3,1,2,3,3,1,3,-2515143418443970,-2006369333894862,-4503599627370496,3978030578076768,-1036134250941363
225,457,11,1,2,1,2,3,2,0,2,0,1,0,2,1498568924932500,4503599627370496,-4080212285539074,1843819699871465,2364340429482170
226,459,12,1,2,1,2,3,2,1,2,0,2,0,2,0,0,-1,0,0
227,462,14,1,2,1,2,6,3,1,2,1,2,0,3,-3007003784527562,1023402287152521,-4503599627370496,-123564044712602,3117440910001550
228,464,15,1,2,1,2,6,3,2,3,1,2,1,3,-903535103890625,3693828754044364,-4503599627370496,115425262926747,632559127269983
229,466,16,1,2,1,2,6,3,3,3,2,3,1,3,1492286511084204,3132735524266214,-4503599627370496,-590933225418671,-3671335272768305
230,468,17,1,2,2,3,6,3,3,3,3,3,1,3,-1719296220766260,3076775958937891,-4503599627370496,129629784573695,-3538185465840675
231,470,18,2,3,3,3,6,3,3,3,3,3,1,3,-2794259802232153,4503599627370496,-3387681012195705,-1761661896381896,2170375216084050
232,471,18,3,3,3,3,6,3,3,3,3,3,1,3,-3777784903088350,2774495012259526,-4503599627370496,-1721567546627954,4384550893063533
233,472,13,1,2,1,2,7,3,1,2,1,2,0,2,-574162706954510,2293117645384894,-4503599627370496,-2471796983462823,3249859016290979
234,476,10,0,1,0,2,1,1,0,2,0,2,1,2,2847892840193850,-1329353185481829,-2488333790552597,-93384055905861,4503599627370496
235,479,12,0,2,0,2,2,2,0,2,1,2,1,2,4324661570174140,-2482882014034306,-4503599627370496,4294107041754180,69619930417899
236,480,12,0,2,0,2,3,2,0,2,1,2,1,2,378674709264024,995180376227100,-4503599627370496,2484412623479889,1587121520803000
237,482,12,1,2,0,2,2,2,0,2,1,2,1,2,1,0,0,0,0
238,484,13,1,2,0,2,3,2,0,3,1,2,1,2,1010563689770672,-2028171056005329,-1187880110066365,4503599627370496,1500916772355434
239,485,13,1,2,0,2,3,2,1,3,1,2,1,2,2187369153002271,-747567067978462,-4503599627370496,-290000260948868,1687046987652203
240,488,11,0,2,0,2,1,1,1,2,0,2,1,2,1,0,0,0,0
241,491,13,1,2,0,3,2,2,1,2,0,2,1,2,4503599627370496,-1128908869555858,1264584478055987,-1774609517497772,-2550659941548292
242,494,15,2,3,1,3,4,3,1,2,0,2,1,2,0,-1,0,0,0
243,496,16,3,3,1,3,4,3,2,3,0,2,1,2,1,0,0,0,0
244,498,17,3,3,1,3,4,3,3,3,0,2,2,3,0,-1,0,0,0
245,499,17,3,3,1,3,4,3,3,3,0,2,3,3,1623942470559827,-656838060348032,4503599627370496,-2948901944476086,-3265454490054733
246,500,14,1,2,1,3,5,3,1,2,0,2,1,2,1316007583778908,-751311492468959,-2300346473121938,-4503599627370496,-1016708453921536
247,501,12,1,2,0,2,3,2,1,2,0,2,1,2,4503599627370496,2857242210631144,-3031219999002042,-4408236934518358,-82083512295931
248,505,13,0,2,0,2,2,2,2,3,1,2,1,2,4340148481230538,-1439931245907792,-3030272143494176,67631404479829,-4503599627370496
249,506,13,0,2,0,2,2,2,3,3,1,2,1,2,3170478866004354,-2081425062984145,-1365995582424524,-470881360820463,-4503599627370496
250,508,13,1,2,0,2,2,2,1,2,2,3,1,2,4503599627370496,-3923796727679534,1628637405923691,-2183157295710470,-3516515139657428
251,509,13,1,2,0,2,2,2,1,2,3,3,1,2,3013324888569983,-3425688235528198,-663023244593414,4912122877766,-4503599627370496
252,510,11,0,1,0,2,3,2,1,2,1,2,1,2,1737704576976833,2817627468667028,-4503599627370496,-4080292516765295,-433219394697464
253,515,12,0,2,1,2,2,2,0,2,0,2,1,2,1,0,0,0,0
254,517,13,0,3,1,2,2,2,1,2,0,2,1,2,3485056719177016,-2787824325331482,1709038943200819,4503599627370496,1972004214307842
255,518,13,1,3,1,2,2,2,1,2,0,2,1,2,3585253923375215,-4503599627370496,1673545418188745,3152832787212258,-262696580985988
256,520,12,0,2,1,2,3,2,0,2,0,2,1,2,2550149437922822,3650624125377294,-4503599627370496,1387141205785302,-1809504551514369
257,521,12,0,2,1,2,3,2,1,2,0,2,1,2,1,0,0,0,0
258,524,12,1,2,1,2,2,2,0,2,0,2,1,2,1,0,0,0,0
259,527,14,2,3,1,2,4,3,1,2,0,2,1,2,4037081470401864,-4503599627370496,1325901932499100,2678368174934184,2268496431328855
260,530,16,3,3,2,3,4,3,2,3,0,2,1,2,4503599627370496,-1419070735055749,1775174826203886,-2097136673978688,1139595065407123
261,533,18,3,3,2,3,8,4,3,3,0,2,2,3,439498112155275,-2251799813685248,1172974503986488,-570728883337675,1843127988518296
262,534,18,3,3,2,3,9,4,3,3,0,2,2,3,-827065724666547,-4503599627370496,-972212200072303,-3964056217135750,-259829646276799
263,537,19,6,4,2,3,4,3,3,3,0,3,3,3,4503599627370496,-1541439675273781,892742945195765,-2202912932931698,3670734131051706
264,539,20,7,4,2,3,8,4,3,3,0,3,3,3,-2175129555910241,-3633945506135520,4503599627370496,-2875575800482978,919445209871021
265,540,20,7,4,2,3,9,4,3,3,0,3,3,3,-723412609746945,-1886032953508496,1135558122898293,-2251799813685248,410728536680461
266,541,18,3,3,2,3,4,3,3,3,1,3,3,3,119114072144711,-3087122312360637,4428685050204687,-4503599627370496,-930421858775356
267,543,16,3,3,3,3,4,3,2,3,0,2,1,2,3868410040489180,-1732423491708847,2271012835738791,-4503599627370496,1319066978671933
268,546,18,3,3,3,3,4,3,3,3,0,3,2,3,1954212571785492,-1210907141691073,-318972692680631,-2059039599652172,4503599627370496
269,547,18,3,3,3,3,4,3,3,3,1,3,2,3,3121453996603094,-4503599627370496,-467009567780748,-1447149753379113,3750740259992884
270,549,18,3,3,3,3,4,3,3,3,0,3,3,3,1250342467057117,-211570832240773,34588687428537,-2937766800754476,4503599627370496
271,550,18,3,3,3,3,4,3,3,3,1,3,3,3,572465777940921,-3958280400677679,2856009629452486,-4503599627370496,3241878520818200
272,552,14,2,3,1,2,5,3,1,2,0,2,1,2,4503599627370496,-870482286362450,-1913536876964314,956042831287643,-1506689768509339
273,554,15,3,3,2,3,5,3,1,2,0,2,1,2,1286892875671990,-309867131197356,-3108550915145210,-4503599627370496,910053160977431
274,556,16,3,3,3,3,5,3,2,3,0,2,1,2,4224281555108229,3459472643775982,-2204004125599745,-4503599627370496,1590457950800534
275,558,17,3,3,3,3,5,3,3,3,0,2,2,3,0,0,-1,0,0
276,559,17,3,3,3,3,5,3,3,3,0,2,3,3,672994783660072,129755909416465,-754676528773443,-2251799813685248,940318956529392
277,561,12,1,2,1,2,3,2,0,2,0,2,1,2,4503599627370496,3015553676810034,390128259428633,1065869280960063,-1843984867572394
278,562,12,1,2,1,2,3,2,1,2,0,2,1,2,2760946052126306,2641089846121713,-4503599627370496,-1930577169013339,459556840568658
279,568,14,0,2,2,3,2,2,0,3,1,2,1,2,4503599627370496,578973108799028,-2415776539695017,2504265403165145,-2087383849738979
280,569,14,0,2,3,3,2,2,0,3,1,2,1,2,1125899906842624,104049076055674,-644724971187964,641781056404957,-955054307050965
281,570,13,0,2,1,2,2,2,1,3,1,2,1,2,1960575578057749,242738131121284,-1459464551338208,258744316578862,-4503599627370496
282,571,12,1,2,1,2,2,2,0,2,1,2,1,2,4503599627370496,-4702676680442,-356208455791064,1791772798097212,-4165965298955187
283,574,13,0,2,1,2,3,2,0,3,1,2,1,2,1596358102622260,3148379382346231,-4210260379331244,4503599627370496,-1642275533675954
284,575,13,0,2,1,2,3,2,1,3,1,2,1,2,361249459896004,2617709770035047,-4503599627370496,-1296890010616447,-2426217160861484
285,577,13,1,2,1,2,6,3,0,2,1,2,1,2,3870030278584264,369961388806357,-3774379933121087,4503599627370496,-749954580332089
286,578,13,1,2,1,2,7,3,0,2,1,2,1,2,623277365337431,4503599627370496,-4039753312507092,4372128961611411,-487037661592306
287,584,15,0,2,2,3,2,2,1,2,2,3,2,3,4142884824641385,-3015388287164506,862388927638846,3586157377124114,-4503599627370496
288,586,16,0,2,3,3,4,3,1,2,2,3,2,3,2120599409699898,-3270773292053543,4461700278005050,4145368284559871,-4503599627370496
289,587,16,0,2,3,3,5,3,1,2,2,3,2,3,2336180480812739,-1025961836951227,2055077594060692,3274177641355601,-4503599627370496
290,589,15,0,2,1,2,4,3,1,2,3,3,2,3,-620481856998108,-1738338784246225,343183553637248,1485894961233972,-2251799813685248
291,592,17,0,2,2,3,5,3,2,3,3,3,2,3,409379972385671,904818139744922,-1209525210553978,419971292582574,-4503599627370496
292,593,17,0,2,2,3,5,3,3,3,3,3,2,3,0,0,0,0,-1
293,595,17,0,2,3,3,5,3,2,3,3,3,2,3,-88209403199513,720285029643347,-938573724396574,439254807206407,-4503599627370496
294,596,17,0,2,3,3,5,3,3,3,3,3,2,3,-782676634358908,192834536204950,211531164801005,308187111028808,-4503599627370496
295,598,14,0,2,1,2,2,2,1,2,2,3,3,3,1707821227867735,-4503599627370496,889403849867900,-647565198045812,-1025530527151883
296,599,14,0,2,1,2,2,2,1,2,3,3,3,3,-13142941093178,-4503599627370496,-830800288826757,-2562953679194372,-1021336548175836
297,603,15,1,2,2,3,4,3,1,2,2,3,1,2,1333522753385997,-4503599627370496,2477046410478069,-1078614539130275,-1086146281487078
298,605,16,1,2,3,3,4,3,2,3,2,3,1,2,1551636751124137,-2829833734475824,2291416422203939,-2765058309611646,-4503599627370496
299,608,18,2,3,3,3,4,3,3,3,2,3,2,3,-39179176919746,-4503599627370496,-712394975147021,2526172602033970,-2408755357149162
300,609,18,3,3,3,3,4,3,3,3,2,3,2,3,756823280473583,-4503599627370496,-437850175731348,-501189790704995,1399018644134122
301,610,17,1,2,3,3,4,3,3,3,2,3,3,3,423966700743678,-4503599627370496,2398846325865285,-3036262317298924,2695718867157084
302,612,15,1,2,1,2,4,3,1,2,3,3,2,3,-356499444151755,-4503599627370496,-914241738604008,3618759876526354,-718436973189147
303,614,16,1,2,1,2,4,3,2,3,3,3,3,3,0,-1,0,0,0
304,615,16,1,2,1,2,4,3,3,3,3,3,3,3,-1358061938189741,-4503599627370496,2614115701370884,-1171549871586434,1190240245586830
305,618,15,1,2,1,2,5,3,1,2,2,3,2,3,202466829809432,-527492953164055,-1289119020266832,367258169673508,-2251799813685248
306,620,16,1,2,1,2,5,3,2,3,3,3,2,3,156209047741703,164591246138814,-1856404057267237,743355101837756,-2251799813685248
307,622,17,1,2,2,3,5,3,3,3,3,3,2,3,-1105728077764787,-648913037530399,-2620270153827780,414282450493680,-4503599627370496
308,625,19,2,3,3,3,10,4,3,3,3,3,2,3,0,0,0,0,-1
309,628,21,2,3,3,3,11,4,3,3,6,4,4,4,0,0,0,0,-1
310,629,21,2,3,3,3,11,4,3,3,7,4,4,4,-1833614765648008,-548995928496565,-2025119577856315,-2040618384263893,-4503599627370496
311,630,20,2,3,3,3,11,4,3,3,3,3,5,4,-1788306028709126,-2431411810371742,-2051277251959751,-3878421296691116,-4503599627370496
312,631,18,3,3,3,3,5,3,3,3,3,3,2,3,-2960315266141434,-3165919525579696,-4503599627370496,-112654583545097,-1910674958238558
313,632,14,1,2,1,2,5,3,1,2,1,2,3,3,1515186056809730,-2251799813685248,-1083597915097417,-1847922223992033,-1606097199648557
314,636,14,0,2,1,2,3,2,1,2,2,3,2,3,4503599627370496,1508608918335854,1293895056539602,-2394130225383037,-793063431631487
315,638,15,0,2,1,2,3,2,2,3,3,3,2,3,975905418411322,2817594633043318,-3106715939164563,-4503599627370496,-2616728831733216
316,641,17,0,2,2,3,6,3,3,3,3,3,2,3,729796184038687,1477822379093798,-471913227972485,-1578254646300739,-2251799813685248
317,642,17,0,2,3,3,6,3,3,3,3,3,2,3,1776231601371159,3429696237722134,715730371544456,-4018046653676192,-4503599627370496
318,643,16,0,2,1,2,7,3,3,3,3,3,2,3,4210777733993418,4187449110504140,-1318118177737291,-4503599627370496,928710924498171
319,644,13,0,2,1,2,3,2,1,2,1,2,3,3,3178431202124400,1381791814412242,-530363492143589,-4503599627370496,543231587835260
320,648,15,1,2,1,2,6,3,2,3,1,2,2,3,2363083419807134,3938165714109521,-4350137342836554,-4503599627370496,-1487660984201631
321,650,16,1,2,1,2,6,3,3,3,2,3,2,3,1,0,0,0,0
322,652,17,1,2,2,3,6,3,3,3,3,3,2,3,-55251000935164,1652586549654747,-3613354625829662,-1656219005461320,-4503599627370496
323,656,20,2,3,3,3,12,4,3,3,3,3,4,4,-2399473456543146,1224024794867608,-2765435315095965,-4503599627370496,-3035609702130516
324,657,20,2,3,3,3,12,4,3,3,3,3,5,4,1905457864147801,-304560413930656,-1022147840512790,-4503599627370496,-1821994773955490
325,658,19,2,3,3,3,13,4,3,3,3,3,2,3,2008571024662625,1693147224781233,-797653896313812,-4503599627370496,2677219419722516
326,659,18,3,3,3,3,6,3,3,3,3,3,2,3,-3212232655575916,-557846534854898,-4503599627370496,-4374512222430060,3657286586133379
327,660,14,1,2,1,2,7,3,1,2,1,2,2,3,4503599627370496,1781869897489273,-1279397859778790,-3385596180164146,2637174988625026
328,661,13,1,2,1,2,3,2,1,2,1,2,3,3,4503599627370496,453300902677887,-1471327475977744,-2924107309701518,1756814760649640
329,668,11,0,1,0,2,0,2,2,2,0,2,0,2,-3316065884185524,-2578686760989772,4430613536744504,2054495470033199,-4503599627370496
330,669,11,0,1,0,2,1,2,2,2,0,2,0,2,-2815153196237674,-528914048325005,4503599627370496,1795203276843035,-1225704703621444
331,671,11,0,2,0,2,0,1,2,2,0,2,1,2,-3503495296265628,-4503599627370496,1117059306244848,3495291576496085,3475745235448502
332,673,12,1,2,0,2,0,2,2,2,0,2,1,2,-888694292896045,-1730804436127125,-1459445110212321,2251799813685248,634363279988110
333,676,14,2,3,0,3,1,2,2,2,0,2,1,2,-62244390420208,-3232785168199287,4503599627370496,2607209315552840,1524954168796248
334,678,15,3,3,0,3,1,2,2,2,0,2,2,3,312524675802935,-3090034468574772,1575481398600516,4503599627370496,-1591582292788169
335,680,16,3,3,0,3,1,2,4,3,0,2,3,3,4503599627370496,-1818180501364218,1270344475243489,2784821553255936,451468555545256
336,681,16,3,3,0,3,1,2,5,3,0,2,3,3,0,0,0,1,0
337,682,13,1,2,1,3,1,2,2,2,0,2,1,2,1486618301406391,-1983715765736016,2528732308578230,4503599627370496,1826543695025685
338,685,11,0,1,0,2,0,2,3,2,0,2,0,2,-2871496425541796,970294780350313,1388106995363543,274809038129694,-4503599627370496
339,686,11,0,1,0,2,1,2,3,2,0,2,0,2,-4503599627370496,3272177188160788,2316238911243855,2536800272374286,-3253084820026902
340,689,12,0,2,0,2,0,2,3,2,0,2,1,2,-4503599627370496,-1389291646061386,-810240095435313,-3750775164558688,1981422810964388
341,691,13,0,2,0,3,1,2,3,2,0,2,1,2,-2745307827475636,883056707631053,2639093996557765,-851184268595552,4503599627370496
342,693,14,0,2,1,3,1,2,3,2,0,3,1,2,-4503599627370496,2212380930912289,2135941942775164,-2530265670485945,4319103853046020
343,695,15,0,3,1,3,1,2,3,2,1,3,1,2,-1,0,0,0,0
344,697,16,1,3,1,3,1,2,6,3,1,3,1,2,-4503599627370496,-591151882294628,-1019133059366951,2443869509253120,2312131168202570
345,699,17,1,3,1,3,1,2,7,3,1,3,2,3,-4503599627370496,-1027174749264291,2039429479364310,-938542851576527,-3147483855697532
346,701,18,1,3,1,3,2,3,7,3,1,3,3,3,-4503599627370496,4161106201532550,-1039800067118272,-2542017199909940,797754593252085
347,702,18,1,3,1,3,3,3,7,3,1,3,3,3,-3036165265733137,4503599627370496,5700362491085,721465922638551,1659142396003518
348,706,14,1,2,0,3,0,2,3,2,0,3,1,2,-4503599627370496,2323358674354114,-2354607891392368,617336167887105,2415498320756646
349,709,16,1,2,0,3,0,2,6,3,1,3,2,3,-2251799813685248,-1645710716622331,-597239843671313,1878845155947893,-842870806940990
350,710,16,1,2,0,3,0,2,7,3,1,3,2,3,-4503599627370496,832920768884481,-1417684024216431,120210052399079,-2044531038891195
351,712,16,1,2,0,3,0,3,3,2,1,3,3,3,-4503599627370496,214973739034681,-3195777733348390,160509344990496,1814685863348664
352,714,17,2,3,0,3,1,3,3,2,1,3,3,3,-4503599627370496,1879681639218410,-1625583209326144,-387647300542922,2494567543452145
353,716,18,3,3,0,3,1,3,6,3,1,3,3,3,-3944931332872654,-1248205088029651,-3447791922795146,4503599627370496,832957084533222
354,717,18,3,3,0,3,1,3,7,3,1,3,3,3,-4503599627370496,2562981049496359,-3001677530855586,982172046899221,1287480832743139
355,721,16,1,2,1,3,0,3,3,2,0,3,2,3,-4503599627370496,307180357541801,-3729640366366092,308246340589523,-2882395469741810
356,722,16,1,2,1,3,0,3,3,2,0,3,3,3,-2709378849141946,949294314140793,-4503599627370496,464324374197961,336379916932812
357,724,16,1,2,1,3,0,3,6,3,1,3,1,2,-3151379927152268,-3795651168003506,-4503599627370496,1451775279014697,-2770568972595764
358,725,16,1,2,1,3,0,3,7,3,1,3,1,2,-4282258786071029,-438750645273076,-4503599627370496,-821699805586686,-3355754153228024
359,728,16,2,3,1,3,1,3,3,2,0,3,1,2,-4503599627370496,1662640132447572,-3018502485688081,-588142527794399,569387779993363
360,730,17,2,3,1,3,1,3,6,3,1,3,1,2,-4503599627370496,-2326363111599549,-3521408628749288,889896973896786,-128270347173170
361,731,17,2,3,1,3,1,3,7,3,1,3,1,2,-2251799813685248,1001716363954935,-1571658558154012,-643974082737204,-428180294832042
362,733,16,3,3,1,3,1,3,3,2,0,2,2,3,-3793751042466608,947992560001091,-2051878426277156,879461342187544,-4503599627370496
363,735,17,3,3,1,3,1,3,6,3,0,2,3,3,-1613357563069714,181710330996955,-4503599627370496,2984474338451712,1028811287528675
364,736,17,3,3,1,3,1,3,7,3,0,2,3,3,-3766617963830116,3284814940672024,-4503599627370496,-159147689796741,1290334168181858
365,739,14,2,3,0,3,1,2,3,2,0,2,1,2,-3181732585357806,4503599627370496,1910483482181450,1999434280623703,3840831383269856
366,740,14,3,3,0,3,1,2,3,2,0,2,1,2,-497458866281519,4399566637318083,-100719726383473,4503599627370496,1301959079921014
367,744,16,2,3,1,3,1,2,6,3,0,3,1,2,-4408246845969139,2036151067947059,-2354263534468495,4503599627370496,3908320105270344
368,746,17,2,3,1,3,1,2,6,3,1,3,2,3,-4503599627370496,-1615083575246833,-1915881202086632,4095730843888368,-4472533477652048
369,747,17,2,3,1,3,1,2,6,3,1,3,3,3,-1887863496049192,12824604220042,-1333508968606337,2251799813685248,399684820228791
370,749,16,2,3,1,3,2,3,7,3,0,2,1,2,-4313678705446064,4503599627370496,-2156378882153689,63693797734314,-394414024721801
371,750,16,2,3,1,3,3,3,7,3,0,2,1,2,-2643117410172506,4503599627370496,380399664172201,2728975769560234,-382749413010548
372,752,15,3,3,1,3,2,3,3,2,0,2,1,2,-1306974519521076,4503599627370496,-565548304109887,2188461280310030,-908314906625175
373,753,15,3,3,1,3,3,3,3,2,0,2,1,2,0,0,0,1,0
374,760,14,0,2,1,2,0,2,4,3,0,3,0,2,-2251799813685248,30805976436028,67056653682937,-265038070904489,1017406625344312
375,761,14,0,2,1,2,0,2,5,3,0,3,0,2,-4503599627370496,-2406679574567330,-1515240395701783,-950998596957689,-745178065975672
376,765,16,0,2,2,3,0,2,4,3,1,3,0,3,-1657538446349727,-1421358606983892,2251799813685248,-1023214566828721,-159695486493656
377,768,18,0,3,3,3,0,3,4,3,1,3,0,3,-3496591038790094,-4503599627370496,172319600854899,-351011861882498,3160154139531816
378,769,18,1,3,3,3,0,3,4,3,1,3,0,3,-4503599627370496,-4057906770233965,1459994281429749,2317089057863384,-487444317382437
379,770,17,0,2,3,3,1,3,4,3,1,3,0,3,0,0,0,0,1
380,771,15,0,2,1,2,0,2,4,3,1,3,1,3,-4503599627370496,-2388165979893722,794714979733413,1176590148045511,-2253416470964670
381,774,16,0,3,1,2,0,2,5,3,1,3,0,3,-4503599627370496,-4461737296413346,152138382318167,-3184425495081460,208627106015269
382,775,16,1,3,1,2,0,2,5,3,1,3,0,3,-4251238746135642,-4503599627370496,-111143699847464,-76261758642201,-1102656094850080
383,776,15,0,2,1,2,0,2,5,3,1,3,1,3,-4503599627370496,-2442900653132473,-1317743085735231,-35321051849722,-1615803383097946
384,778,13,0,2,1,2,0,2,2,2,0,3,1,2,-4503599627370496,-1221530460883281,-4106618074896783,235586263845622,2766483204332886
385,781,15,0,2,2,3,0,2,4,3,1,3,1,2,-4503599627370496,-2637092388288754,-3086069428564744,3515440507345112,2195083467148661
386,782,15,0,2,3,3,0,2,4,3,1,3,1,2,-4369645595139894,445988372541657,-4503599627370496,3154342037805310,1215669043741970
387,783,14,0,2,1,2,0,2,5,3,1,3,1,2,-4208280158101250,-2002545762573177,-4503599627370496,510762900904022,1382876784104943
388,787,14,1,2,1,2,0,3,2,2,0,3,0,2,-1275609951585271,2251799813685248,914695632475638,1338488984015386,-1206233152547244
389,789,15,1,2,1,2,0,3,4,3,1,3,0,2,-1840435539702105,1678784088379360,1269013234889429,4503599627370496,-1887861429957594
390,790,15,1,2,1,2,0,3,5,3,1,3,0,2,-1897438795031040,1965974294247756,2049096233616595,3836329211065099,-4503599627370496
391,792,14,1,2,2,3,1,3,2,2,0,2,0,2,-1564714702307246,-823208246915129,1036342145407321,4503599627370496,-3131410630198971
